Date,Qty,DRUG
2019-07-06 00:00:00,16,Dexa tabs 0.5mg 10x10
2019-07-06 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2019-07-07 00:00:00,4,Action tabs (1x50) (pairs)
2019-07-07 00:00:00,4,Albendazole 400mg ord.. (doses)
2019-07-07 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2019-07-07 00:00:00,195,Amoxycilin caps ord… (10x10)
2019-07-07 00:00:00,45,Ampicloxa 500mg caps ord(10x10)
2019-07-07 00:00:00,12,Ceftriaxone Inj ord…
2019-07-07 00:00:00,5,Ciprofloxacin ord 10x10
2019-07-07 00:00:00,40,Cotrimoxazole 480mg ord…
2019-07-07 00:00:00,20,Dexa tabs 0.5mg 10x10
2019-07-07 00:00:00,22,Diclofenac 50mg tabs ord. 10x10
2019-07-08 00:00:00,6,Action tabs (1x50) (pairs)
2019-07-08 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-07-08 00:00:00,120,Amoxycilin caps ord… (10x10)
2019-07-08 00:00:00,12,Ampicloxa 500mg caps ord(10x10)
2019-07-08 00:00:00,23,Ceftriaxone Inj ord…
2019-07-08 00:00:00,12,Ciprofloxacin ord 10x10
2019-07-08 00:00:00,51,Cotrimoxazole 480mg ord…
2019-07-08 00:00:00,70,Dexa tabs 0.5mg 10x10
2019-07-08 00:00:00,28,Diclofenac 50mg tabs ord. 10x10
2019-07-09 00:00:00,1,Action tabs (1x50) (pairs)
2019-07-09 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-07-09 00:00:00,10,Amlodac 10mg (3x10) (tabs)
2019-07-09 00:00:00,5,Amoxycilin caps ord… (10x10)
2019-07-09 00:00:00,55,Ampicloxa 500mg caps ord(10x10)
2019-07-09 00:00:00,22,Ceftriaxone Inj ord…
2019-07-09 00:00:00,25,Ciprofloxacin ord 10x10
2019-07-09 00:00:00,22,Cotrimoxazole 480mg ord…
2019-07-09 00:00:00,40,Dexa tabs 0.5mg 10x10
2019-07-09 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2019-07-10 00:00:00,10,Action tabs (1x50) (pairs)
2019-07-10 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-07-10 00:00:00,12,Amlodac 10mg (3x10) (tabs)
2019-07-10 00:00:00,45,Amoxycilin caps ord… (10x10)
2019-07-10 00:00:00,91,Ampicloxa 500mg caps ord(10x10)
2019-07-10 00:00:00,12,Ceftriaxone Inj ord…
2019-07-10 00:00:00,54,Ciprofloxacin ord 10x10
2019-07-10 00:00:00,2,Cotrimoxazole 480mg ord…
2019-07-10 00:00:00,122,Dexa tabs 0.5mg 10x10
2019-07-10 00:00:00,2,Diclofenac 50mg tabs ord. 10x10
2019-07-11 00:00:00,1,Albendazole 400mg ord.. (doses)
2019-07-11 00:00:00,30,Amoxycilin caps ord… (10x10)
2019-07-11 00:00:00,44,Ampicloxa 500mg caps ord(10x10)
2019-07-11 00:00:00,10,Ceftriaxone Inj ord…
2019-07-11 00:00:00,10,Ciprofloxacin ord 10x10
2019-07-11 00:00:00,18,Cotrimoxazole 480mg ord…
2019-07-11 00:00:00,12,Dexa tabs 0.5mg 10x10
2019-07-11 00:00:00,42,Diclofenac 50mg tabs ord. 10x10
2019-07-12 00:00:00,3,Action tabs (1x50) (pairs)
2019-07-12 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-07-12 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-07-12 00:00:00,115,Amoxycilin caps ord… (10x10)
2019-07-12 00:00:00,80,Ampicloxa 500mg caps ord(10x10)
2019-07-12 00:00:00,10,Ceftriaxone Inj ord…
2019-07-12 00:00:00,48,Ciprofloxacin ord 10x10
2019-07-12 00:00:00,14,Cotrimoxazole 480mg ord…
2019-07-12 00:00:00,90,Dexa tabs 0.5mg 10x10
2019-07-12 00:00:00,62,Diclofenac 50mg tabs ord. 10x10
2019-07-13 00:00:00,1,Albendazole 400mg ord.. (doses)
2019-07-13 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-07-13 00:00:00,40,Amoxycilin caps ord… (10x10)
2019-07-13 00:00:00,49,Ampicloxa 500mg caps ord(10x10)
2019-07-13 00:00:00,7,Ceftriaxone Inj ord…
2019-07-13 00:00:00,15,Ciprofloxacin ord 10x10
2019-07-13 00:00:00,28,Cotrimoxazole 480mg ord…
2019-07-13 00:00:00,40,Dexa tabs 0.5mg 10x10
2019-07-13 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2019-07-14 00:00:00,2,Action tabs (1x50) (pairs)
2019-07-14 00:00:00,4,Albendazole 400mg ord.. (doses)
2019-07-14 00:00:00,49,Amoxycilin caps ord… (10x10)
2019-07-14 00:00:00,85,Ampicloxa 500mg caps ord(10x10)
2019-07-14 00:00:00,10,Ceftriaxone Inj ord…
2019-07-14 00:00:00,15,Ciprofloxacin ord 10x10
2019-07-14 00:00:00,41,Cotrimoxazole 480mg ord…
2019-07-14 00:00:00,44,Dexa tabs 0.5mg 10x10
2019-07-14 00:00:00,40,Diclofenac 50mg tabs ord. 10x10
2019-07-15 00:00:00,2,Action tabs (1x50) (pairs)
2019-07-15 00:00:00,3,Albendazole 400mg ord.. (doses)
2019-07-15 00:00:00,55,Amoxycilin caps ord… (10x10)
2019-07-15 00:00:00,47,Ampicloxa 500mg caps ord(10x10)
2019-07-15 00:00:00,13,Ceftriaxone Inj ord…
2019-07-15 00:00:00,60,Cotrimoxazole 480mg ord…
2019-07-15 00:00:00,10,Dexa tabs 0.5mg 10x10
2019-07-15 00:00:00,32,Diclofenac 50mg tabs ord. 10x10
2019-07-16 00:00:00,6,Action tabs (1x50) (pairs)
2019-07-16 00:00:00,3,Albendazole 400mg ord.. (doses)
2019-07-16 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-07-16 00:00:00,45,Ampicloxa 500mg caps ord(10x10)
2019-07-16 00:00:00,8,Ceftriaxone Inj ord…
2019-07-16 00:00:00,25,Ciprofloxacin ord 10x10
2019-07-16 00:00:00,82,Dexa tabs 0.5mg 10x10
2019-07-16 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2019-07-17 00:00:00,5,Albendazole 400mg ord.. (doses)
2019-07-17 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2019-07-17 00:00:00,120,Amoxycilin caps ord… (10x10)
2019-07-17 00:00:00,15,Ampicloxa 500mg caps ord(10x10)
2019-07-17 00:00:00,10,Ceftriaxone Inj ord…
2019-07-17 00:00:00,45,Ciprofloxacin ord 10x10
2019-07-17 00:00:00,30,Cotrimoxazole 480mg ord…
2019-07-17 00:00:00,172,Dexa tabs 0.5mg 10x10
2019-07-17 00:00:00,30,Diclofenac 50mg tabs ord. 10x10
2019-07-18 00:00:00,6,Albendazole 400mg ord.. (doses)
2019-07-18 00:00:00,44,Amoxycilin caps ord… (10x10)
2019-07-18 00:00:00,5,Ampicloxa 500mg caps ord(10x10)
2019-07-18 00:00:00,5,Ceftriaxone Inj ord…
2019-07-18 00:00:00,30,Ciprofloxacin ord 10x10
2019-07-18 00:00:00,10,Cotrimoxazole 480mg ord…
2019-07-18 00:00:00,14,Dexa tabs 0.5mg 10x10
2019-07-18 00:00:00,100,Diclofenac 50mg tabs ord. 10x10
2019-07-19 00:00:00,6,Action tabs (1x50) (pairs)
2019-07-19 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-07-19 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2019-07-19 00:00:00,60,Amoxycilin caps ord… (10x10)
2019-07-19 00:00:00,37,Ampicloxa 500mg caps ord(10x10)
2019-07-19 00:00:00,11,Ceftriaxone Inj ord…
2019-07-19 00:00:00,50,Cotrimoxazole 480mg ord…
2019-07-19 00:00:00,40,Dexa tabs 0.5mg 10x10
2019-07-19 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2019-07-20 00:00:00,1,Action tabs (1x50) (pairs)
2019-07-20 00:00:00,9,Albendazole 400mg ord.. (doses)
2019-07-20 00:00:00,6,Amlodac 10mg (3x10) (tabs)
2019-07-20 00:00:00,47,Amoxycilin caps ord… (10x10)
2019-07-20 00:00:00,47,Ampicloxa 500mg caps ord(10x10)
2019-07-20 00:00:00,13,Ceftriaxone Inj ord…
2019-07-20 00:00:00,25,Ciprofloxacin ord 10x10
2019-07-20 00:00:00,53,Cotrimoxazole 480mg ord…
2019-07-20 00:00:00,40,Dexa tabs 0.5mg 10x10
2019-07-20 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2019-07-21 00:00:00,1,Action tabs (1x50) (pairs)
2019-07-21 00:00:00,1,Albendazole 400mg ord.. (doses)
2019-07-21 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2019-07-21 00:00:00,40,Amoxycilin caps ord… (10x10)
2019-07-21 00:00:00,37,Ampicloxa 500mg caps ord(10x10)
2019-07-21 00:00:00,25,Ceftriaxone Inj ord…
2019-07-21 00:00:00,5,Ciprofloxacin ord 10x10
2019-07-21 00:00:00,30,Cotrimoxazole 480mg ord…
2019-07-21 00:00:00,124,Dexa tabs 0.5mg 10x10
2019-07-21 00:00:00,52,Diclofenac 50mg tabs ord. 10x10
2019-07-22 00:00:00,3,Action tabs (1x50) (pairs)
2019-07-22 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-07-22 00:00:00,5,Amlodac 10mg (3x10) (tabs)
2019-07-22 00:00:00,45,Amoxycilin caps ord… (10x10)
2019-07-22 00:00:00,15,Ampicloxa 500mg caps ord(10x10)
2019-07-22 00:00:00,9,Ceftriaxone Inj ord…
2019-07-22 00:00:00,30,Ciprofloxacin ord 10x10
2019-07-22 00:00:00,40,Dexa tabs 0.5mg 10x10
2019-07-22 00:00:00,40,Diclofenac 50mg tabs ord. 10x10
2019-07-23 00:00:00,2,Action tabs (1x50) (pairs)
2019-07-23 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-07-23 00:00:00,50,Amoxycilin caps ord… (10x10)
2019-07-23 00:00:00,39,Ampicloxa 500mg caps ord(10x10)
2019-07-23 00:00:00,12,Ceftriaxone Inj ord…
2019-07-23 00:00:00,37,Ciprofloxacin ord 10x10
2019-07-23 00:00:00,14,Cotrimoxazole 480mg ord…
2019-07-23 00:00:00,40,Dexa tabs 0.5mg 10x10
2019-07-23 00:00:00,72,Diclofenac 50mg tabs ord. 10x10
2019-07-24 00:00:00,3,Action tabs (1x50) (pairs)
2019-07-24 00:00:00,7,Albendazole 400mg ord.. (doses)
2019-07-24 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-07-24 00:00:00,30,Amoxycilin caps ord… (10x10)
2019-07-24 00:00:00,114,Ampicloxa 500mg caps ord(10x10)
2019-07-24 00:00:00,10,Ceftriaxone Inj ord…
2019-07-24 00:00:00,34,Ciprofloxacin ord 10x10
2019-07-24 00:00:00,25,Cotrimoxazole 480mg ord…
2019-07-24 00:00:00,80,Dexa tabs 0.5mg 10x10
2019-07-24 00:00:00,24,Diclofenac 50mg tabs ord. 10x10
2019-07-25 00:00:00,2,Action tabs (1x50) (pairs)
2019-07-25 00:00:00,5,Albendazole 400mg ord.. (doses)
2019-07-25 00:00:00,3,Amlodac 10mg (3x10) (tabs)
2019-07-25 00:00:00,49,Amoxycilin caps ord… (10x10)
2019-07-25 00:00:00,95,Ampicloxa 500mg caps ord(10x10)
2019-07-25 00:00:00,17,Ceftriaxone Inj ord…
2019-07-25 00:00:00,50,Ciprofloxacin ord 10x10
2019-07-25 00:00:00,33,Cotrimoxazole 480mg ord…
2019-07-25 00:00:00,40,Dexa tabs 0.5mg 10x10
2019-07-25 00:00:00,16,Diclofenac 50mg tabs ord. 10x10
2019-07-26 00:00:00,4,Action tabs (1x50) (pairs)
2019-07-26 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-07-26 00:00:00,80,Amoxycilin caps ord… (10x10)
2019-07-26 00:00:00,30,Ampicloxa 500mg caps ord(10x10)
2019-07-26 00:00:00,8,Ceftriaxone Inj ord…
2019-07-26 00:00:00,5,Ciprofloxacin ord 10x10
2019-07-26 00:00:00,27,Cotrimoxazole 480mg ord…
2019-07-26 00:00:00,98,Dexa tabs 0.5mg 10x10
2019-07-26 00:00:00,64,Diclofenac 50mg tabs ord. 10x10
2019-07-27 00:00:00,5,Albendazole 400mg ord.. (doses)
2019-07-27 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2019-07-27 00:00:00,95,Amoxycilin caps ord… (10x10)
2019-07-27 00:00:00,12,Ampicloxa 500mg caps ord(10x10)
2019-07-27 00:00:00,15,Ceftriaxone Inj ord…
2019-07-27 00:00:00,20,Ciprofloxacin ord 10x10
2019-07-27 00:00:00,53,Cotrimoxazole 480mg ord…
2019-07-27 00:00:00,34,Dexa tabs 0.5mg 10x10
2019-07-27 00:00:00,68,Diclofenac 50mg tabs ord. 10x10
2019-07-28 00:00:00,1,Albendazole 400mg ord.. (doses)
2019-07-28 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-07-28 00:00:00,19,Amoxycilin caps ord… (10x10)
2019-07-28 00:00:00,87,Ampicloxa 500mg caps ord(10x10)
2019-07-28 00:00:00,15,Ceftriaxone Inj ord…
2019-07-28 00:00:00,30,Ciprofloxacin ord 10x10
2019-07-28 00:00:00,25,Cotrimoxazole 480mg ord…
2019-07-28 00:00:00,20,Dexa tabs 0.5mg 10x10
2019-07-28 00:00:00,46,Diclofenac 50mg tabs ord. 10x10
2019-07-29 00:00:00,6,Action tabs (1x50) (pairs)
2019-07-29 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-07-29 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-07-29 00:00:00,100,Amoxycilin caps ord… (10x10)
2019-07-29 00:00:00,47,Ampicloxa 500mg caps ord(10x10)
2019-07-29 00:00:00,9,Ceftriaxone Inj ord…
2019-07-29 00:00:00,20,Ciprofloxacin ord 10x10
2019-07-29 00:00:00,17,Cotrimoxazole 480mg ord…
2019-07-29 00:00:00,70,Dexa tabs 0.5mg 10x10
2019-07-29 00:00:00,64,Diclofenac 50mg tabs ord. 10x10
2019-07-30 00:00:00,3,Albendazole 400mg ord.. (doses)
2019-07-30 00:00:00,70,Amoxycilin caps ord… (10x10)
2019-07-30 00:00:00,55,Ampicloxa 500mg caps ord(10x10)
2019-07-30 00:00:00,8,Ceftriaxone Inj ord…
2019-07-30 00:00:00,20,Ciprofloxacin ord 10x10
2019-07-30 00:00:00,23,Cotrimoxazole 480mg ord…
2019-07-30 00:00:00,50,Dexa tabs 0.5mg 10x10
2019-07-30 00:00:00,52,Diclofenac 50mg tabs ord. 10x10
2019-07-31 00:00:00,4,Action tabs (1x50) (pairs)
2019-07-31 00:00:00,3,Albendazole 400mg ord.. (doses)
2019-07-31 00:00:00,165,Amoxycilin caps ord… (10x10)
2019-07-31 00:00:00,15,Ampicloxa 500mg caps ord(10x10)
2019-07-31 00:00:00,9,Ceftriaxone Inj ord…
2019-07-31 00:00:00,45,Ciprofloxacin ord 10x10
2019-07-31 00:00:00,20,Cotrimoxazole 480mg ord…
2019-07-31 00:00:00,30,Dexa tabs 0.5mg 10x10
2019-07-31 00:00:00,110,Diclofenac 50mg tabs ord. 10x10
2019-08-01 00:00:00,2,Action tabs (1x50) (pairs)
2019-08-01 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-08-01 00:00:00,5,Amlodac 10mg (3x10) (tabs)
2019-08-01 00:00:00,29,Amoxycilin caps ord… (10x10)
2019-08-01 00:00:00,47,Ampicloxa 500mg caps ord(10x10)
2019-08-01 00:00:00,9,Ceftriaxone Inj ord…
2019-08-01 00:00:00,70,Ciprofloxacin ord 10x10
2019-08-01 00:00:00,20,Cotrimoxazole 480mg ord…
2019-08-01 00:00:00,54,Dexa tabs 0.5mg 10x10
2019-08-01 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2019-08-02 00:00:00,1,Action tabs (1x50) (pairs)
2019-08-02 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-08-02 00:00:00,26,Amoxycilin caps ord… (10x10)
2019-08-02 00:00:00,47,Ampicloxa 500mg caps ord(10x10)
2019-08-02 00:00:00,6,Ceftriaxone Inj ord…
2019-08-02 00:00:00,16,Ciprofloxacin ord 10x10
2019-08-02 00:00:00,2,Cotrimoxazole 480mg ord…
2019-08-02 00:00:00,52,Dexa tabs 0.5mg 10x10
2019-08-02 00:00:00,26,Diclofenac 50mg tabs ord. 10x10
2019-08-03 00:00:00,4,Action tabs (1x50) (pairs)
2019-08-03 00:00:00,7,Albendazole 400mg ord.. (doses)
2019-08-03 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2019-08-03 00:00:00,30,Amoxycilin caps ord… (10x10)
2019-08-03 00:00:00,18,Ampicloxa 500mg caps ord(10x10)
2019-08-03 00:00:00,22,Ceftriaxone Inj ord…
2019-08-03 00:00:00,15,Ciprofloxacin ord 10x10
2019-08-03 00:00:00,85,Cotrimoxazole 480mg ord…
2019-08-03 00:00:00,64,Dexa tabs 0.5mg 10x10
2019-08-03 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2019-08-04 00:00:00,4,Action tabs (1x50) (pairs)
2019-08-04 00:00:00,1,Albendazole 400mg ord.. (doses)
2019-08-04 00:00:00,25,Amoxycilin caps ord… (10x10)
2019-08-04 00:00:00,85,Ampicloxa 500mg caps ord(10x10)
2019-08-04 00:00:00,17,Ceftriaxone Inj ord…
2019-08-04 00:00:00,5,Cotrimoxazole 480mg ord…
2019-08-04 00:00:00,46,Dexa tabs 0.5mg 10x10
2019-08-04 00:00:00,50,Diclofenac 50mg tabs ord. 10x10
2019-08-05 00:00:00,5,Action tabs (1x50) (pairs)
2019-08-05 00:00:00,8,Amlodac 10mg (3x10) (tabs)
2019-08-05 00:00:00,18,Amoxycilin caps ord… (10x10)
2019-08-05 00:00:00,57,Ampicloxa 500mg caps ord(10x10)
2019-08-05 00:00:00,20,Ceftriaxone Inj ord…
2019-08-05 00:00:00,20,Cotrimoxazole 480mg ord…
2019-08-05 00:00:00,10,Dexa tabs 0.5mg 10x10
2019-08-05 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2019-08-06 00:00:00,9,Action tabs (1x50) (pairs)
2019-08-06 00:00:00,1,Albendazole 400mg ord.. (doses)
2019-08-06 00:00:00,45,Amoxycilin caps ord… (10x10)
2019-08-06 00:00:00,20,Ampicloxa 500mg caps ord(10x10)
2019-08-06 00:00:00,6,Ceftriaxone Inj ord…
2019-08-06 00:00:00,20,Ciprofloxacin ord 10x10
2019-08-06 00:00:00,23,Cotrimoxazole 480mg ord…
2019-08-06 00:00:00,42,Dexa tabs 0.5mg 10x10
2019-08-07 00:00:00,1,Action tabs (1x50) (pairs)
2019-08-07 00:00:00,1,Albendazole 400mg ord.. (doses)
2019-08-07 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-08-07 00:00:00,20,Amoxycilin caps ord… (10x10)
2019-08-07 00:00:00,65,Ampicloxa 500mg caps ord(10x10)
2019-08-07 00:00:00,18,Ceftriaxone Inj ord…
2019-08-07 00:00:00,30,Ciprofloxacin ord 10x10
2019-08-07 00:00:00,25,Cotrimoxazole 480mg ord…
2019-08-07 00:00:00,10,Dexa tabs 0.5mg 10x10
2019-08-07 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2019-08-08 00:00:00,3,Albendazole 400mg ord.. (doses)
2019-08-08 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-08-08 00:00:00,15,Amoxycilin caps ord… (10x10)
2019-08-08 00:00:00,30,Ampicloxa 500mg caps ord(10x10)
2019-08-08 00:00:00,8,Ceftriaxone Inj ord…
2019-08-08 00:00:00,60,Ciprofloxacin ord 10x10
2019-08-08 00:00:00,25,Cotrimoxazole 480mg ord…
2019-08-08 00:00:00,30,Dexa tabs 0.5mg 10x10
2019-08-08 00:00:00,46,Diclofenac 50mg tabs ord. 10x10
2019-08-09 00:00:00,1,Action tabs (1x50) (pairs)
2019-08-09 00:00:00,1,Albendazole 400mg ord.. (doses)
2019-08-09 00:00:00,45,Amlodac 10mg (3x10) (tabs)
2019-08-09 00:00:00,27,Amoxycilin caps ord… (10x10)
2019-08-09 00:00:00,35,Ampicloxa 500mg caps ord(10x10)
2019-08-09 00:00:00,9,Ceftriaxone Inj ord…
2019-08-09 00:00:00,37,Cotrimoxazole 480mg ord…
2019-08-09 00:00:00,32,Dexa tabs 0.5mg 10x10
2019-08-09 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2019-08-10 00:00:00,1,Action tabs (1x50) (pairs)
2019-08-10 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-08-10 00:00:00,110,Amoxycilin caps ord… (10x10)
2019-08-10 00:00:00,33,Ampicloxa 500mg caps ord(10x10)
2019-08-10 00:00:00,2,Ceftriaxone Inj ord…
2019-08-10 00:00:00,20,Ciprofloxacin ord 10x10
2019-08-10 00:00:00,10,Dexa tabs 0.5mg 10x10
2019-08-10 00:00:00,40,Diclofenac 50mg tabs ord. 10x10
2019-08-11 00:00:00,2,Action tabs (1x50) (pairs)
2019-08-11 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-08-11 00:00:00,50,Amoxycilin caps ord… (10x10)
2019-08-11 00:00:00,5,Ampicloxa 500mg caps ord(10x10)
2019-08-11 00:00:00,19,Ceftriaxone Inj ord…
2019-08-11 00:00:00,35,Ciprofloxacin ord 10x10
2019-08-11 00:00:00,67,Cotrimoxazole 480mg ord…
2019-08-11 00:00:00,40,Dexa tabs 0.5mg 10x10
2019-08-11 00:00:00,50,Diclofenac 50mg tabs ord. 10x10
2019-08-12 00:00:00,2,Action tabs (1x50) (pairs)
2019-08-12 00:00:00,3,Albendazole 400mg ord.. (doses)
2019-08-12 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-08-12 00:00:00,60,Amoxycilin caps ord… (10x10)
2019-08-12 00:00:00,50,Ampicloxa 500mg caps ord(10x10)
2019-08-12 00:00:00,20,Ceftriaxone Inj ord…
2019-08-12 00:00:00,20,Ciprofloxacin ord 10x10
2019-08-12 00:00:00,24,Cotrimoxazole 480mg ord…
2019-08-12 00:00:00,50,Dexa tabs 0.5mg 10x10
2019-08-12 00:00:00,70,Diclofenac 50mg tabs ord. 10x10
2019-08-13 00:00:00,4,Action tabs (1x50) (pairs)
2019-08-13 00:00:00,3,Albendazole 400mg ord.. (doses)
2019-08-13 00:00:00,12,Amoxycilin caps ord… (10x10)
2019-08-13 00:00:00,10,Ampicloxa 500mg caps ord(10x10)
2019-08-13 00:00:00,29,Ceftriaxone Inj ord…
2019-08-13 00:00:00,52,Ciprofloxacin ord 10x10
2019-08-13 00:00:00,52,Cotrimoxazole 480mg ord…
2019-08-13 00:00:00,20,Dexa tabs 0.5mg 10x10
2019-08-13 00:00:00,30,Diclofenac 50mg tabs ord. 10x10
2019-08-14 00:00:00,1,Albendazole 400mg ord.. (doses)
2019-08-14 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-08-14 00:00:00,15,Amoxycilin caps ord… (10x10)
2019-08-14 00:00:00,20,Ampicloxa 500mg caps ord(10x10)
2019-08-14 00:00:00,12,Ceftriaxone Inj ord…
2019-08-14 00:00:00,50,Ciprofloxacin ord 10x10
2019-08-14 00:00:00,10,Cotrimoxazole 480mg ord…
2019-08-14 00:00:00,48,Dexa tabs 0.5mg 10x10
2019-08-14 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2019-08-15 00:00:00,5,Albendazole 400mg ord.. (doses)
2019-08-15 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-08-15 00:00:00,78,Amoxycilin caps ord… (10x10)
2019-08-15 00:00:00,86,Ampicloxa 500mg caps ord(10x10)
2019-08-15 00:00:00,22,Ceftriaxone Inj ord…
2019-08-15 00:00:00,15,Ciprofloxacin ord 10x10
2019-08-15 00:00:00,7,Cotrimoxazole 480mg ord…
2019-08-15 00:00:00,60,Dexa tabs 0.5mg 10x10
2019-08-15 00:00:00,90,Diclofenac 50mg tabs ord. 10x10
2019-08-16 00:00:00,3,Action tabs (1x50) (pairs)
2019-08-16 00:00:00,3,Albendazole 400mg ord.. (doses)
2019-08-16 00:00:00,11,Amlodac 10mg (3x10) (tabs)
2019-08-16 00:00:00,105,Amoxycilin caps ord… (10x10)
2019-08-16 00:00:00,50,Ampicloxa 500mg caps ord(10x10)
2019-08-16 00:00:00,12,Ceftriaxone Inj ord…
2019-08-16 00:00:00,30,Ciprofloxacin ord 10x10
2019-08-16 00:00:00,65,Cotrimoxazole 480mg ord…
2019-08-16 00:00:00,70,Dexa tabs 0.5mg 10x10
2019-08-16 00:00:00,34,Diclofenac 50mg tabs ord. 10x10
2019-08-17 00:00:00,3,Action tabs (1x50) (pairs)
2019-08-17 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-08-17 00:00:00,73,Amoxycilin caps ord… (10x10)
2019-08-17 00:00:00,133,Ampicloxa 500mg caps ord(10x10)
2019-08-17 00:00:00,24,Ceftriaxone Inj ord…
2019-08-17 00:00:00,78,Ciprofloxacin ord 10x10
2019-08-17 00:00:00,43,Cotrimoxazole 480mg ord…
2019-08-17 00:00:00,32,Dexa tabs 0.5mg 10x10
2019-08-17 00:00:00,40,Diclofenac 50mg tabs ord. 10x10
2019-08-18 00:00:00,4,Action tabs (1x50) (pairs)
2019-08-18 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-08-18 00:00:00,40,Amoxycilin caps ord… (10x10)
2019-08-18 00:00:00,55,Ampicloxa 500mg caps ord(10x10)
2019-08-18 00:00:00,8,Ceftriaxone Inj ord…
2019-08-18 00:00:00,35,Cotrimoxazole 480mg ord…
2019-08-18 00:00:00,26,Diclofenac 50mg tabs ord. 10x10
2019-08-19 00:00:00,2,Action tabs (1x50) (pairs)
2019-08-19 00:00:00,5,Albendazole 400mg ord.. (doses)
2019-08-19 00:00:00,90,Amoxycilin caps ord… (10x10)
2019-08-19 00:00:00,120,Ampicloxa 500mg caps ord(10x10)
2019-08-19 00:00:00,42,Ceftriaxone Inj ord…
2019-08-19 00:00:00,10,Ciprofloxacin ord 10x10
2019-08-19 00:00:00,10,Cotrimoxazole 480mg ord…
2019-08-19 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2019-08-20 00:00:00,2,Albendazole 400mg ord.. (doses)
2019-08-20 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-08-20 00:00:00,110,Amoxycilin caps ord… (10x10)
2019-08-20 00:00:00,35,Ampicloxa 500mg caps ord(10x10)
2019-08-20 00:00:00,24,Ceftriaxone Inj ord…
2019-08-20 00:00:00,30,Ciprofloxacin ord 10x10
2019-08-20 00:00:00,60,Dexa tabs 0.5mg 10x10
2019-08-20 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2019-08-21 00:00:00,2,Action tabs (1x50) (pairs)
2019-08-21 00:00:00,6,Albendazole 400mg ord.. (doses)
2019-08-21 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2019-08-21 00:00:00,25,Amoxycilin caps ord… (10x10)
2019-08-21 00:00:00,60,Ampicloxa 500mg caps ord(10x10)
2019-08-21 00:00:00,19,Ceftriaxone Inj ord…
2019-08-21 00:00:00,40,Ciprofloxacin ord 10x10
2019-08-21 00:00:00,20,Cotrimoxazole 480mg ord…
2019-08-21 00:00:00,60,Dexa tabs 0.5mg 10x10
2019-08-21 00:00:00,60,Diclofenac 50mg tabs ord. 10x10
2019-08-22 00:00:00,2,Action tabs (1x50) (pairs)
2019-08-22 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2019-08-22 00:00:00,110,Amoxycilin caps ord… (10x10)
2019-08-22 00:00:00,70,Ampicloxa 500mg caps ord(10x10)
2019-08-22 00:00:00,15,Ceftriaxone Inj ord…
